坐标,强度值
67.9001,-206660000.0
67.9092,79321100.0
67.9184,46158800.0
67.9276,246032000.0
67.9368,-81164300.0
67.946,310801000.0
67.9552,-233011000.0
67.9644,-422974000.0
67.9736,-310589000.0
67.9828,148721000.0
67.992,88812500.0
68.0012,-4401150.0
68.0104,90302500.0
68.0196,219382000.0
68.0287,-49212400.0
68.0379,-334492000.0
68.0471,-298367000.0
68.0563,-56913900.0
68.0655,-165091000.0
68.0747,-196038000.0
68.0839,-267822000.0
68.0931,107569000.0
68.1023,-192354000.0
68.1115,-58398700.0
68.1207,82279400.0
68.1299,-111843000.0
68.1391,6943740.0
68.1483,-54374400.0
68.1574,-223543000.0
68.1666,-215159000.0
68.1758,-16176100.0
68.185,-37057500.0
68.1942,178741000.0
68.2034,44986400.0
68.2126,619751000.0
68.2218,639108000.0
68.231,339463000.0
68.2402,-4304900.0
68.2494,112183000.0
68.2586,479783000.0
68.2678,276281000.0
68.2769,94187500.0
68.2861,-141770000.0
68.2953,-145288000.0
68.3045,102653000.0
68.3137,-53893100.0
68.3229,-164960000.0
68.3321,114929000.0
68.3413,378018000.0
68.3505,356403000.0
68.3597,441375000.0
68.3689,167555000.0
68.3781,-285974000.0
68.3873,-130920000.0
68.3964,-168848000.0
68.4056,-67803100.0
68.4148,-319398000.0
68.424,77618200.0
68.4332,-122675000.0
68.4424,-508705000.0
68.4516,-29057000.0
68.4608,-27067400.0
68.47,218844000.0
68.4792,68833300.0
68.4884,-86197200.0
68.4976,-325301000.0
68.5068,-129816000.0
68.5159,-253468000.0
68.5251,101086000.0
68.5343,100362000.0
68.5435,-57616400.0
68.5527,-183353000.0
68.5619,-389383000.0
68.5711,-182501000.0
68.5803,137058000.0
68.5895,23983100.0
68.5987,-194597000.0
68.6079,-22719500.0
68.6171,26264600.0
68.6263,-185706000.0
68.6354,141236000.0
68.6446,-229101000.0
68.6538,-364210000.0
68.663,13320200.0
68.6722,-46238700.0
68.6814,105376000.0
68.6906,-137755000.0
68.6998,-193334000.0
68.709,83836900.0
68.7182,172273000.0
68.7274,290245000.0
68.7366,-66040800.0
68.7458,-262048000.0
68.755,-242748000.0
68.7641,-234982000.0
68.7733,-193426000.0
68.7825,-117815000.0
68.7917,-3720190.0
68.8009,-121950000.0
68.8101,-234124000.0
68.8193,-33336300.0
68.8285,45276200.0
68.8377,-48331800.0
68.8469,332636000.0
68.8561,532418000.0
68.8653,209018000.0
68.8745,391527000.0
68.8836,189727000.0
68.8928,-54237200.0
68.902,-107173000.0
68.9112,-6087680.0
68.9204,-140042000.0
68.9296,-116431000.0
68.9388,116464000.0
68.948,-466488000.0
68.9572,-468532000.0
68.9664,24387600.0
68.9756,440137000.0
68.9848,225343000.0
68.994,88794100.0
69.0031,-67142700.0
69.0123,25906200.0
69.0215,253616000.0
69.0307,-147961000.0
69.0399,246804000.0
69.0491,199112000.0
69.0583,-235050000.0
69.0675,355734000.0
69.0767,223787000.0
69.0859,310965000.0
69.0951,238825000.0
69.1043,72807400.0
69.1135,-149662000.0
69.1226,49077200.0
69.1318,68709400.0
69.141,149244000.0
69.1502,241214000.0
69.1594,316910000.0
69.1686,501105000.0
69.1778,217327000.0
69.187,567069000.0
69.1962,384529000.0
69.2054,-117615000.0
69.2146,-272493000.0
69.2238,56624100.0
69.233,122041000.0
69.2421,-475706000.0
69.2513,283182000.0
69.2605,6502400.0
69.2697,-221470000.0
69.2789,-239989000.0
69.2881,-594340000.0
69.2973,-492740000.0
69.3065,-91276300.0
69.3157,-14238700.0
69.3249,332341000.0
69.3341,201401000.0
69.3433,5788670.0
69.3525,-280772000.0
69.3617,101994000.0
69.3708,147476000.0
69.38,127060000.0
69.3892,69684200.0
69.3984,-150973000.0
69.4076,115362000.0
69.4168,164413000.0
69.426,195966000.0
69.4352,507510000.0
69.4444,209418000.0
69.4536,100804000.0
69.4628,-50895900.0
69.472,219855000.0
69.4812,162315000.0
69.4903,200719000.0
69.4995,57017300.0
69.5087,212836000.0
69.5179,-297583000.0
69.5271,-313421000.0
69.5363,-147994000.0
69.5455,326597000.0
69.5547,-53419000.0
69.5639,-78271500.0
69.5731,-190112000.0
69.5823,-131028000.0
69.5915,-291107000.0
69.6007,-93010900.0
69.6098,-49654800.0
69.619,385385000.0
69.6282,186387000.0
69.6374,102538000.0
69.6466,-160065000.0
69.6558,-139266000.0
69.665,-116500000.0
69.6742,-4387840.0
69.6834,-147198000.0
69.6926,178851000.0
69.7018,142889000.0
69.711,-43413500.0
69.7202,-134897000.0
69.7293,-34473000.0
69.7385,154863000.0
69.7477,-182433000.0
69.7569,-257917000.0
69.7661,266020000.0
69.7753,284741000.0
69.7845,315539000.0
69.7937,326870000.0
69.8029,24894500.0
69.8121,-12124200.0
69.8213,-92344300.0
69.8305,-122024000.0
69.8397,-314198000.0
69.8488,112806000.0
69.858,117914000.0
69.8672,-2227200.0
69.8764,-269534000.0
69.8856,12565500.0
69.8948,71831600.0
69.904,-78003200.0
69.9132,234585000.0
69.9224,38730800.0
69.9316,74101800.0
69.9408,26823700.0
69.95,-770948000.0
69.9592,-179189000.0
69.9684,49207300.0
69.9775,-31857700.0
69.9867,278883000.0
69.9959,-106378000.0
70.0051,308962000.0
70.0143,7970820.0
70.0235,-114991000.0
70.0327,107143000.0
70.0419,390128000.0
70.0511,88665100.0
70.0603,8627200.0
70.0695,-128387000.0
70.0787,-145160000.0
70.0879,139656000.0
70.097,242370000.0
70.1062,301386000.0
70.1154,191436000.0
70.1246,83024900.0
70.1338,35064800.0
70.143,-100735000.0
70.1522,-155078000.0
70.1614,-313235000.0
70.1706,-37285900.0
70.1798,150937000.0
70.189,352715000.0
70.1982,70865900.0
70.2074,61529100.0
70.2165,-114988000.0
70.2257,81527800.0
70.2349,-150991000.0
70.2441,5619710.0
70.2533,16340000.0
70.2625,336888000.0
70.2717,-197256000.0
70.2809,-117224000.0
70.2901,-104962000.0
70.2993,-337733000.0
70.3085,-119118000.0
70.3177,-213921000.0
70.3269,231963000.0
70.336,122639000.0
70.3452,116787000.0
70.3544,-1655810.0
70.3636,-66953200.0
70.3728,-334877000.0
70.382,177751000.0
70.3912,-62400500.0
70.4004,-306549000.0
70.4096,-48600100.0
70.4188,201984000.0
70.428,59537400.0
70.4372,-358741000.0
70.4464,-142974000.0
70.4555,-99770400.0
70.4647,-382752000.0
70.4739,-346113000.0
70.4831,-43265000.0
70.4923,27034600.0
70.5015,-119457000.0
70.5107,46325800.0
70.5199,110203000.0
70.5291,58513400.0
70.5383,-123372000.0
70.5475,-58819600.0
70.5567,342081000.0
70.5659,457270000.0
70.5751,531521000.0
70.5842,354928000.0
70.5934,-305572000.0
70.6026,104613000.0
70.6118,-368167000.0
70.621,-37184500.0
70.6302,-15623200.0
70.6394,-382874000.0
70.6486,120024000.0
70.6578,-240669000.0
70.667,-91256800.0
70.6762,-88827900.0
70.6854,-403749000.0
70.6946,-50669600.0
70.7037,107265000.0
70.7129,140665000.0
70.7221,280788000.0
70.7313,69983200.0
70.7405,-170490000.0
70.7497,-410035000.0
70.7589,-141916000.0
70.7681,-235794000.0
70.7773,45703200.0
70.7865,328601000.0
70.7957,38863900.0
70.8049,288185000.0
70.8141,-18808800.0
70.8232,144859000.0
70.8324,-74276900.0
70.8416,-227743000.0
70.8508,-238819000.0
70.86,26312700.0
70.8692,-191523000.0
70.8784,109834000.0
70.8876,-45226000.0
70.8968,22173700.0
70.906,44685300.0
70.9152,223543000.0
70.9244,-178564000.0
70.9336,223895000.0
70.9427,-79922200.0
70.9519,-159342000.0
70.9611,-516100000.0
70.9703,-358585000.0
70.9795,-263473000.0
70.9887,23169000.0
70.9979,-518669000.0
71.0071,257521000.0
71.0163,-49493000.0
71.0255,-95042600.0
71.0347,-296320000.0
71.0439,-14339100.0
71.0531,-25100300.0
71.0622,-290287000.0
71.0714,35190800.0
71.0806,-166875000.0
71.0898,-470910000.0
71.099,-86273000.0
71.1082,-344379000.0
71.1174,-157254000.0
71.1266,-9445380.0
71.1358,-253670000.0
71.145,-67425300.0
71.1542,-124618000.0
71.1634,337543000.0
71.1726,-277167000.0
71.1818,-283750000.0
71.1909,153277000.0
71.2001,243653000.0
71.2093,265230000.0
71.2185,294495000.0
71.2277,187012000.0
71.2369,-192213000.0
71.2461,-291401000.0
71.2553,180969000.0
71.2645,-80214000.0
71.2737,212703000.0
71.2829,-162627000.0
71.2921,-143183000.0
71.3013,-88168400.0
71.3104,-116992000.0
71.3196,-54306800.0
71.3288,113651000.0
71.338,-329470000.0
71.3472,47836200.0
71.3564,89132000.0
71.3656,290249000.0
71.3748,265386000.0
71.384,4564990.0
71.3932,100516000.0
71.4024,-86378500.0
71.4116,15663100.0
71.4208,210697000.0
71.4299,285989000.0
71.4391,474316000.0
71.4483,-4725760.0
71.4575,-62192600.0
71.4667,33211400.0
71.4759,277992000.0
71.4851,190791000.0
71.4943,230879000.0
71.5035,127800000.0
71.5127,476945000.0
71.5219,139948000.0
71.5311,101211000.0
71.5403,-97004500.0
71.5494,198189000.0
71.5586,8485890.0
71.5678,320432000.0
71.577,57048100.0
71.5862,-13549600.0
71.5954,273591000.0
71.6046,174024000.0
71.6138,189901000.0
71.623,-130231000.0
71.6322,188221000.0
71.6414,-42616800.0
71.6506,-439623000.0
71.6598,-391470000.0
71.6689,-44033000.0
71.6781,520878000.0
71.6873,161195000.0
71.6965,-7745540.0
71.7057,157005000.0
71.7149,81573900.0
71.7241,40164400.0
71.7333,101903000.0
71.7425,286129000.0
71.7517,255221000.0
71.7609,302996000.0
71.7701,-162105000.0
71.7793,39078900.0
71.7885,-148167000.0
71.7976,154255000.0
71.8068,-186174000.0
71.816,176082000.0
71.8252,67096600.0
71.8344,-315264000.0
71.8436,228271000.0
71.8528,-32356400.0
71.862,182232000.0
71.8712,-268962000.0
71.8804,76855300.0
71.8896,85557200.0
71.8988,75899900.0
71.908,-143762000.0
71.9171,-90165200.0
71.9263,-323487000.0
71.9355,-152290000.0
71.9447,133360000.0
71.9539,-75843600.0
71.9631,-93689900.0
71.9723,81826800.0
71.9815,268743000.0
71.9907,83771400.0
71.9999,109379000.0
72.0091,408307000.0
72.0183,226700000.0
72.0275,226523000.0
72.0366,133694000.0
72.0458,302157000.0
72.055,185130000.0
72.0642,-275958000.0
72.0734,-147479000.0
72.0826,-460328000.0
72.0918,-205976000.0
72.101,-113381000.0
72.1102,184177000.0
72.1194,120514000.0
72.1286,179635000.0
72.1378,185098000.0
72.147,353150000.0
72.1561,119614000.0
72.1653,136804000.0
72.1745,-131118000.0
72.1837,20725800.0
72.1929,64154600.0
72.2021,252029000.0
72.2113,55991300.0
72.2205,276887000.0
72.2297,446851000.0
72.2389,-195242000.0
72.2481,3016700.0
72.2573,-203203000.0
72.2665,-46802900.0
72.2756,-80466900.0
72.2848,-144420000.0
72.294,-87098400.0
72.3032,-77543400.0
72.3124,-197421000.0
72.3216,62274600.0
72.3308,53097500.0
72.34,-459423000.0
72.3492,-346222000.0
72.3584,-160856000.0
72.3676,-401593000.0
72.3768,-163719000.0
72.386,-326576000.0
72.3952,-332398000.0
72.4043,181524000.0
72.4135,121380000.0
72.4227,-2335740.0
72.4319,-277539000.0
72.4411,-374071000.0
72.4503,-92959700.0
72.4595,-101571000.0
72.4687,58940400.0
72.4779,148801000.0
72.4871,150994000.0
72.4963,201300000.0
72.5055,-27279400.0
72.5147,190564000.0
72.5238,-23214100.0
72.533,-99941400.0
72.5422,203038000.0
72.5514,212353000.0
72.5606,392124000.0
72.5698,-28366800.0
72.579,70985700.0
72.5882,-14535700.0
72.5974,-178941000.0
72.6066,-592988000.0
72.6158,-514376000.0
72.625,-168628000.0
72.6342,-695905000.0
72.6433,-369632000.0
72.6525,-119428000.0
72.6617,-237143000.0
72.6709,-432566000.0
72.6801,121353000.0
72.6893,65943600.0
72.6985,-166892000.0
72.7077,-344973000.0
72.7169,-48892900.0
72.7261,-165137000.0
72.7353,-111785000.0
72.7445,119064000.0
72.7537,58043400.0
72.7628,-179057000.0
72.772,361659000.0
72.7812,30805000.0
72.7904,-65685500.0
72.7996,55617500.0
72.8088,-32539600.0
72.818,-87114800.0
72.8272,-111213000.0
72.8364,-268196000.0
72.8456,-219355000.0
72.8548,135127000.0
72.864,-146651000.0
72.8732,-236448000.0
72.8823,-127488000.0
72.8915,-11601900.0
72.9007,-173801000.0
72.9099,-63419400.0
72.9191,-349892000.0
72.9283,52063200.0
72.9375,31289300.0
72.9467,-365877000.0
72.9559,-390378000.0
72.9651,-292741000.0
72.9743,-73645100.0
72.9835,-63538200.0
72.9927,193468000.0
73.0019,195119000.0
73.011,170388000.0
73.0202,-263145000.0
73.0294,202113000.0
73.0386,209435000.0
73.0478,-45482000.0
73.057,126053000.0
73.0662,59756500.0
73.0754,-121966000.0
73.0846,169367000.0
73.0938,-38324200.0
73.103,-29865000.0
73.1122,-4265980.0
73.1214,5907460.0
73.1305,-156172000.0
73.1397,-120458000.0
73.1489,35693600.0
73.1581,168110000.0
73.1673,65338400.0
73.1765,5007360.0
73.1857,142635000.0
73.1949,185320000.0
73.2041,306995000.0
73.2133,257283000.0
73.2225,-369450000.0
73.2317,-246782000.0
73.2409,134755000.0
73.25,-83020800.0
73.2592,90025000.0
73.2684,322253000.0
73.2776,-28819500.0
73.2868,-20017200.0
73.296,16829400.0
73.3052,24465400.0
73.3144,-183041000.0
73.3236,-50909200.0
73.3328,46387200.0
73.342,107304000.0
73.3512,217782000.0
73.3604,-825344.0
73.3695,-22350800.0
73.3787,-160812000.0
73.3879,-19337200.0
73.3971,190080000.0
73.4063,464942000.0
73.4155,260714000.0
73.4247,181920000.0
73.4339,115591000.0
73.4431,-41937900.0
73.4523,-149425000.0
73.4615,-54666200.0
73.4707,-124474000.0
73.4799,-132389000.0
73.489,120460000.0
73.4982,414982000.0
73.5074,255510000.0
73.5166,336568000.0
73.5258,-4743170.0
73.535,-68106200.0
73.5442,-119598000.0
73.5534,183030000.0
73.5626,-508476000.0
73.5718,-340877000.0
73.581,214828000.0
73.5902,26376200.0
73.5994,162566000.0
73.6086,25285600.0
73.6177,-106174000.0
73.6269,-299772000.0
73.6361,-366776000.0
73.6453,200531000.0
73.6545,7600130.0
73.6637,20243500.0
73.6729,-106613000.0
73.6821,-191888000.0
73.6913,-169838000.0
73.7005,72269800.0
73.7097,63488000.0
73.7189,220345000.0
73.7281,-242955000.0
73.7372,-13767700.0
73.7464,-230152000.0
73.7556,-30292000.0
73.7648,-132522000.0
73.774,-43472900.0
73.7832,-312041000.0
73.7924,-48787500.0
73.8016,-46908400.0
73.8108,212494000.0
73.82,-123793000.0
73.8292,-116608000.0
73.8384,6951940.0
73.8476,70861800.0
73.8567,39955500.0
73.8659,-149776000.0
73.8751,197829000.0
73.8843,117996000.0
73.8935,418165000.0
73.9027,331218000.0
73.9119,86409200.0
73.9211,443645000.0
73.9303,348536000.0
73.9395,301975000.0
73.9487,117831000.0
73.9579,160483000.0
73.9671,212163000.0
73.9762,-158191000.0
73.9854,-96361500.0
73.9946,9170940.0
74.0038,128024000.0
74.013,278088000.0
74.0222,-47677400.0
74.0314,70697000.0
74.0406,278730000.0
74.0498,581246000.0
74.059,-17738800.0
74.0682,-32919600.0
74.0774,-188446000.0
74.0866,39694300.0
74.0957,269088000.0
74.1049,178326000.0
74.1141,4663300.0
74.1233,-193258000.0
74.1325,390548000.0
74.1417,483121000.0
74.1509,26613800.0
74.1601,-106798000.0
74.1693,-9075710.0
74.1785,-170452000.0
74.1877,-293220000.0
74.1969,-213040000.0
74.2061,193443000.0
74.2153,19839000.0
74.2244,-132852000.0
74.2336,53390300.0
74.2428,-259146000.0
74.252,20532200.0
74.2612,106975000.0
74.2704,458588000.0
74.2796,76209200.0
74.2888,-182704000.0
74.298,-239459000.0
74.3072,-211698000.0
74.3164,-202417000.0
74.3256,418048000.0
74.3348,198281000.0
74.3439,20643800.0
74.3531,-90766300.0
74.3623,-85835800.0
74.3715,382763000.0
74.3807,360856000.0
74.3899,410392000.0
74.3991,156242000.0
74.4083,160261000.0
74.4175,-438335000.0
74.4267,-382066000.0
74.4359,-177890000.0
74.4451,11085800.0
74.4543,-6433790.0
74.4634,-139564000.0
74.4726,300188000.0
74.4818,-77563900.0
74.491,-255914000.0
74.5002,-8248320.0
74.5094,22828000.0
74.5186,-122585000.0
74.5278,-88959000.0
74.537,105358000.0
74.5462,273461000.0
74.5554,115690000.0
74.5646,-231383000.0
74.5738,288768.0
74.5829,53903400.0
74.5921,24119300.0
74.6013,264489000.0
74.6105,166597000.0
74.6197,-53978100.0
74.6289,92659700.0
74.6381,518945000.0
74.6473,469600000.0
74.6565,103168000.0
74.6657,272614000.0
74.6749,136192000.0
74.6841,-114203000.0
74.6933,527290000.0
74.7024,316252000.0
74.7116,96494600.0
74.7208,-146075000.0
74.73,-26518500.0
74.7392,-4265980.0
74.7484,211942000.0
74.7576,-193043000.0
74.7668,94456800.0
74.776,-76569600.0
74.7852,-129031000.0
74.7944,-273604000.0
74.8036,-183258000.0
74.8128,-207451000.0
74.822,-72962000.0
74.8311,-250072000.0
74.8403,-42166300.0
74.8495,-157555000.0
74.8587,-80370700.0
74.8679,119822000.0
74.8771,268551000.0
74.8863,52738000.0
74.8955,153426000.0
74.9047,-265092000.0
74.9139,-102979000.0
74.9231,229972000.0
74.9323,-278387000.0
74.9415,-200786000.0
74.9506,-73879600.0
74.9598,-212859000.0
74.969,-234001000.0
74.9782,157823000.0
74.9874,104255000.0
74.9966,-87750700.0
75.0058,291588000.0
75.015,158435000.0
75.0242,-163121000.0
75.0334,-74764300.0
75.0426,20869100.0
75.0518,160725000.0
75.061,-265130000.0
75.0701,19641300.0
75.0793,377644000.0
75.0885,59037700.0
75.0977,150411000.0
75.1069,169471000.0
75.1161,12984300.0
75.1253,-211839000.0
75.1345,226594000.0
75.1437,189195000.0
75.1529,342339000.0
75.1621,193418000.0
75.1713,272612000.0
75.1805,-413210000.0
75.1896,-41815000.0
75.1988,-10316800.0
75.208,-154417000.0
75.2172,-333586000.0
75.2264,-219397000.0
75.2356,-12304400.0
75.2448,40453100.0
75.254,254112000.0
75.2632,358589000.0
75.2724,210314000.0
75.2816,-45934600.0
75.2908,-288510000.0
75.3,-74062800.0
75.3091,230082000.0
75.3183,12194800.0
75.3275,-151491000.0
75.3367,-313215000.0
75.3459,-304588000.0
75.3551,45145100.0
75.3643,103265000.0
75.3735,133202000.0
75.3827,406553000.0
75.3919,-330568000.0
75.4011,13249500.0
75.4103,370900000.0
75.4195,271949000.0
75.4287,206161000.0
75.4378,-409681000.0
75.447,-27713500.0
75.4562,-280152000.0
75.4654,-350644000.0
75.4746,-170843000.0
75.4838,-60557300.0
75.493,-247350000.0
75.5022,-312687000.0
75.5114,-321074000.0
75.5206,-66550800.0
75.5298,27899900.0
75.539,-61528100.0
75.5482,-38727700.0
75.5573,-2025470.0
75.5665,-27598800.0
75.5757,411415000.0
75.5849,174965000.0
75.5941,-238550000.0
75.6033,-280812000.0
75.6125,117589000.0
75.6217,92884000.0
75.6309,103292000.0
75.6401,-22814700.0
75.6493,78641200.0
75.6585,-82245600.0
75.6677,-429279000.0
75.6768,-236106000.0
75.686,-162812000.0
75.6952,26604500.0
75.7044,-81562600.0
75.7136,189635000.0
75.7228,186239000.0
75.732,527359000.0
75.7412,492110000.0
75.7504,281924000.0
75.7596,108852000.0
75.7688,167497000.0
75.778,22938600.0
75.7872,179589000.0
75.7963,267365000.0
75.8055,357970000.0
75.8147,747759000.0
75.8239,303365000.0
75.8331,150757000.0
75.8423,378734000.0
75.8515,-72985600.0
75.8607,273646000.0
75.8699,-208338000.0
75.8791,185550000.0
75.8883,49131500.0
75.8975,-159558000.0
75.9067,91067400.0
75.9158,-720896.0
75.925,-169243000.0
75.9342,-96144400.0
75.9434,-107781000.0
75.9526,242665000.0
75.9618,244989000.0
75.971,57365500.0
75.9802,-12131300.0
75.9894,-129077000.0
75.9986,180984000.0
76.0078,211434000.0
76.017,168736000.0
76.0262,257201000.0
76.0354,457508000.0
76.0445,47408100.0
76.0537,87980000.0
76.0629,-113011000.0
76.0721,5740540.0
76.0813,134522000.0
76.0905,235851000.0
76.0997,-188938000.0
76.1089,-13639700.0
76.1181,467402000.0
76.1273,229962000.0
76.1365,51403800.0
76.1457,-10091500.0
76.1549,153547000.0
76.164,-226256000.0
76.1732,-77783000.0
76.1824,107816000.0
76.1916,186226000.0
76.2008,-10634200.0
76.21,193810000.0
76.2192,411111000.0
76.2284,248950000.0
76.2376,447235000.0
76.2468,400117000.0
76.256,335959000.0
76.2652,539337000.0
76.2744,129417000.0
76.2835,361700000.0
76.2927,628872000.0
76.3019,563651000.0
76.3111,394342000.0
76.3203,237511000.0
76.3295,143412000.0
76.3387,466527000.0
76.3479,288430000.0
76.3571,76955600.0
76.3663,321924000.0
76.3755,82321400.0
76.3847,212559000.0
76.3939,293461000.0
76.403,546304000.0
76.4122,545227000.0
76.4214,462846000.0
76.4306,469450000.0
76.4398,319260000.0
76.449,180141000.0
76.4582,97417200.0
76.4674,701577000.0
76.4766,971582000.0
76.4858,178016000.0
76.495,765141000.0
76.5042,790066000.0
76.5134,1008850000.0
76.5225,668418000.0
76.5317,598346000.0
76.5409,766389000.0
76.5501,868092000.0
76.5593,582330000.0
76.5685,1086380000.0
76.5777,1192340000.0
76.5869,1112360000.0
76.5961,1401600000.0
76.6053,1520000000.0
76.6145,2000540000.0
76.6237,2178530000.0
76.6329,2705520000.0
76.6421,3635470000.0
76.6512,4609830000.0
76.6604,6674280000.0
76.6696,10627100000.0
76.6788,21832600000.0
76.688,41766200000.0
76.6972,52589400000.0
76.7064,59372500000.0
76.7156,70400400000.0
76.7248,86605100000.0
76.734,121269000000.0
76.7432,172275000000.0
76.7524,128564000000.0
76.7616,45135200000.0
76.7707,20180900000.0
76.7799,11802300000.0
76.7891,8127300000.0
76.7983,6132570000.0
76.8075,4961600000.0
76.8167,4150620000.0
76.8259,4364540000.0
76.8351,4355810000.0
76.8443,4720060000.0
76.8535,5059740000.0
76.8627,5899150000.0
76.8719,7246390000.0
76.8811,11154200000.0
76.8902,21669700000.0
76.8994,41739100000.0
76.9086,52189900000.0
76.9178,59318900000.0
76.927,70193900000.0
76.9362,86075700000.0
76.9454,120195000000.0
76.9546,172874000000.0
76.9638,132480000000.0
76.973,44889400000.0
76.9822,20088500000.0
76.9914,11765600000.0
77.0006,7845390000.0
77.0097,5731590000.0
77.0189,5008400000.0
77.0281,4052540000.0
77.0373,4068020000.0
77.0465,3880020000.0
77.0557,4112960000.0
77.0649,4212450000.0
77.0741,5232260000.0
77.0833,6544320000.0
77.0925,10421600000.0
77.1017,21988500000.0
77.1109,42325500000.0
77.1201,53901900000.0
77.1292,60866800000.0
77.1384,70867300000.0
77.1476,87940200000.0
77.1568,122300000000.0
77.166,172421000000.0
77.1752,134111000000.0
77.1844,46225300000.0
77.1936,19737500000.0
77.2028,10806300000.0
77.212,7097660000.0
77.2212,4933460000.0
77.2304,3563030000.0
77.2396,2855320000.0
77.2488,2295230000.0
